,datetime,target_sum,exposure_time,sky_mean,time,m_inst,m_inst_sky,calibed_mags,airmass,altitude,azimuth,utc,zenith_angle,km_distance
68,2024-01-18 09:10:18.000,365865.2750974409,0.040784999999999995,20572027.795055788,2024-01-18T09:10:18.000,-17.50125027660558,-21.686713399369097,4.23021755851535,1.2154505370524475,54.80132329604042,124.201399075056,2024-01-18 09:10:18.000,35.19867670395958,306.0385237964759
69,2024-01-18 09:10:18.754,367806.42367173266,0.040784999999999995,20478959.635636494,2024-01-18T09:10:18.754,-17.506995571694205,-21.681790368297666,4.225781882467772,1.2103346484478834,55.146931801198704,123.47543081354486,2024-01-18 09:10:18.754,34.853068198801296,302.2364480506695
70,2024-01-18 09:10:19.595,381025.7250232706,0.040784999999999995,20388447.251979247,2024-01-18T09:10:19.595,-17.545333042436944,-21.676981023145405,4.188870141973099,1.204765183664108,55.52999855025392,122.64414883694403,2024-01-18 09:10:19.595,34.47000144974608,298.0542123933692
71,2024-01-18 09:10:20.451,355277.77712512575,0.040784999999999995,20295482.151629884,2024-01-18T09:10:20.451,-17.469367404373678,-21.672019076136536,4.266248734778825,1.1992456250450232,55.916907721859225,121.7740953391722,2024-01-18 09:10:20.451,34.083092278140775,293.8634121018419
72,2024-01-18 09:10:21.206,332435.9850822557,0.040784999999999995,20205317.900083657,2024-01-18T09:10:21.206,-17.397217368540076,-21.667184862793594,4.339612767100167,1.194503275855709,56.25533851848418,120.98614503845828,2024-01-18 09:10:21.206,33.74466148151582,290.224666412019
73,2024-01-18 09:10:21.937,383776.0156427538,0.040784999999999995,20103438.893242367,2024-01-18T09:10:21.937,-17.553141871346075,-21.661696528715865,4.184834659219909,1.1900250050356362,56.58019943291787,120.20446019944765,2024-01-18 09:10:21.937,33.41980056708213,286.75504206132814
74,2024-01-18 09:10:22.684,366624.54438708257,0.040784999999999995,20043056.150855366,2024-01-18T09:10:22.684,-17.503501137792302,-21.658430501187603,4.235617185992337,1.1855647102987632,56.90902356411723,119.38617375945577,2024-01-18 09:10:22.684,33.09097643588277,283.2658403230857
75,2024-01-18 09:10:23.535,371743.64778814465,0.040784999999999995,19979813.899530895,2024-01-18T09:10:23.535,-17.518556187592402,-21.65499924006135,4.221826054909667,1.1806273451865081,57.27936541187091,118.42945177786417,2024-01-18 09:10:23.535,32.72063458812909,279.36299213882256
76,2024-01-18 09:10:24.283,348553.47349071316,0.040784999999999995,19901477.896595307,2024-01-18T09:10:24.283,-17.448620834670198,-21.650733964786873,4.292839716353073,1.1764150467218997,57.60078039681054,117.56654042900949,2024-01-18 09:10:24.283,32.39921960318946,275.99844095294986
77,2024-01-18 09:10:25.031,372893.64165226277,0.040784999999999995,19807912.840440333,2024-01-18T09:10:25.031,-17.52190974236031,-21.64561743415859,4.220598370883911,1.1723228554351408,57.91801397493357,116.68267914696735,2024-01-18 09:10:25.031,32.08198602506643,272.6979561750999
78,2024-01-18 09:10:25.782,364759.9763043737,0.040784999999999995,19753915.401700623,2024-01-18T09:10:25.782,-17.497965244149075,-21.642653617104894,4.245563496176134,1.1683358834307,58.2319723288215,115.773852681978,2024-01-18 09:10:25.782,31.7680276711785,269.45106212823157
79,2024-01-18 09:10:26.527,379897.4286123235,0.040784999999999995,19679228.63287238,2024-01-18T09:10:26.527,-17.542113182047533,-21.638540821745412,4.202397005008661,1.1645019653295776,58.53857308666363,114.85076576880755,2024-01-18 09:10:26.527,31.461426913336368,266.2986845460917
80,2024-01-18 09:10:27.373,366617.5114312498,0.040784999999999995,19613455.128437374,2024-01-18T09:10:27.373,-17.503480309923212,-21.634905908833183,4.242106660648951,1.1602956241370066,58.880433525672814,113.77618647976003,2024-01-18 09:10:27.373,31.119566474327186,262.8048815200151
81,2024-01-18 09:10:28.123,385092.72983535845,0.040784999999999995,19533522.49434443,2024-01-18T09:10:28.123,-17.556860596229114,-21.630472060773613,4.189647208903058,1.1566984810865506,59.17748250987772,112.799834048057,2024-01-18 09:10:28.123,30.82251749012228,259.78681813853933
82,2024-01-18 09:10:28.879,336045.7991066491,0.040784999999999995,19485204.979503747,2024-01-18T09:10:28.879,-17.40894347377737,-21.62778309035364,4.3384602168635675,1.1531987988723813,59.47078138869962,111.7928944663185,2024-01-18 09:10:28.879,30.52921861130038,256.8228033534039
83,2024-01-18 09:10:29.622,355891.345385056,0.040784999999999995,19411006.941928588,2024-01-18T09:10:29.622,-17.471240864337283,-21.623640805567845,4.277011507068736,1.1498835170087887,59.7526598201969,110.7808260295564,2024-01-18 09:10:29.622,30.247340179803103,253.98890832730814
84,2024-01-18 09:10:30.568,371570.71248917654,0.040784999999999995,19352004.674423143,2024-01-18T09:10:30.568,-17.51805098514081,-21.620335543938474,4.231236036769131,1.1458417639822756,60.101793738157845,109.45987311688609,2024-01-18 09:10:30.568,29.898206261842155,250.49852266943486
85,2024-01-18 09:10:31.419,351467.41082154214,0.040784999999999995,19305062.29543817,2024-01-18T09:10:31.419,-17.45765995222531,-21.617698661761505,4.2925136072148735,1.1423785986598887,60.40591031055772,108.24051487155712,2024-01-18 09:10:31.419,29.594089689442278,247.47564641767548
86,2024-01-18 09:10:32.279,368180.7796041295,0.040784999999999995,19236224.19237347,2024-01-18T09:10:32.279,-17.508100079551166,-21.613820218302475,4.242926584099425,1.1390460370738538,60.70303423481005,106.97840561289433,2024-01-18 09:10:32.279,29.296965765189952,244.53773065419236
87,2024-01-18 09:10:33.015,371691.82053292636,0.040784999999999995,19190591.61757578,2024-01-18T09:10:33.015,-17.51840480733178,-21.61124155229441,4.2333175889711,1.136328230875165,60.948700773894416,105.87455073592857,2024-01-18 09:10:33.015,29.051299226105584,242.11999780978866
88,2024-01-18 09:10:33.774,373553.5268341331,0.040784999999999995,19129979.274393544,2024-01-18T09:10:33.774,-17.52382939977166,-21.60780689206897,4.228577101674189,1.1336558463148094,61.19328547984933,104.71346760721532,2024-01-18 09:10:33.774,28.80671452015067,239.72302186933265
89,2024-01-18 09:10:34.617,362606.90813589655,0.040784999999999995,19085189.413816188,2024-01-18T09:10:34.617,-17.491537481380405,-21.60526182961489,4.261588925711711,1.1308436108656679,61.45399943832864,103.3971526463871,2024-01-18 09:10:34.617,28.546000561671363,237.1789630127026
90,2024-01-18 09:10:35.373,362208.43395619094,0.040784999999999995,19049747.827763937,2024-01-18T09:10:35.373,-17.49034369349533,-21.603243720920172,4.263392428046885,1.1284618256979684,61.677552165299986,102.19314607797388,2024-01-18 09:10:35.373,28.322447834700014,235.00646577507734
91,2024-01-18 09:10:36.223,401272.68395433296,0.040784999999999995,19001264.477624588,2024-01-18T09:10:36.223,-17.60154628905036,-21.600476900598082,4.152834632519074,1.1259429824251583,61.91678330496024,100.81343587627555,2024-01-18 09:10:36.223,28.08321669503976,232.69066993649432
92,2024-01-18 09:10:37.074,403603.5455397926,0.040784999999999995,18958866.645126987,2024-01-18T09:10:37.074,-17.607834728920718,-21.59805157278566,4.14714837291553,1.1235906287495254,62.14288343422116,99.40529677376726,2024-01-18 09:10:37.074,27.85711656577884,230.51054240734652
93,2024-01-18 09:10:37.817,398631.5418767715,0.040784999999999995,18912711.280956615,2024-01-18T09:10:37.817,-17.594376445702082,-21.595405125107547,4.161096774142573,1.1216760344625527,62.32886759506645,98.15467158671478,2024-01-18 09:10:37.817,27.67113240493355,228.72343374496708
94,2024-01-18 09:10:38.676,381590.50545320567,0.040784999999999995,18909808.410794742,2024-01-18T09:10:38.676,-17.54694119775313,-21.595238465071972,4.209057084686518,1.1196249328351087,62.53011005797202,96.68517760111435,2024-01-18 09:10:38.676,27.469889942027983,226.79601576066736
95,2024-01-18 09:10:39.419,373364.941337049,0.040784999999999995,18868204.07784845,2024-01-18T09:10:39.419,-17.52328113616605,-21.592847055580545,4.2331352168519665,1.1179917842317764,62.69185491035886,95.39464903114646,2024-01-18 09:10:39.419,27.308145089641137,225.25165611270492
96,2024-01-18 09:10:40.149,404036.08895024285,0.040784999999999995,18839400.380401105,2024-01-18T09:10:40.149,-17.608997693356095,-21.59118833322566,4.147796708148196,1.116514977708448,62.83929116874956,94.11006251776668,2024-01-18 09:10:40.149,27.16070883125044,223.84764832715047
97,2024-01-18 09:10:40.901,392374.1200557463,0.040784999999999995,18820930.19360556,2024-01-18T09:10:40.901,-17.577198183973998,-21.59012335308264,4.179951662677032,1.115126468746098,62.97894836415513,92.77056486762018,2024-01-18 09:10:40.901,27.02105163584487,222.52105060759874
